;;;;;;
angle_of_attack;inlet_vel;moment;lift_force;drag_force;drag_coefficient;lift_coefficient
-1;4;2.3004922;35.519828;4.11618556265935
-1;4.5;2.9479183;45.75439;5.05289842859801
-1;5;3.6791123;57.357744;6.07293294254475
-1;5.5;4.4940624;70.329415;7.17450949039247
-1;6;5.3927263;84.668141;8.35595447902025
-1;6.5;6.3754175;100.38046;9.61568874668574
-1;7;7.4421068;117.46561;10.9524399941522
-1;7.5;8.5927873;135.92337;12.3651944555993
-1;8;9.8277189;155.75921;13.8529281569033
0;4;2.8471604;58.81585;5.0489449
0;4.5;3.6431202;75.335368;6.2527954
0;5;4.5404544;93.970092;7.5752739
0;5.5;5.5390589;114.71792;9.014522
0;6;6.6391424;137.58336;10.568927
0;6.5;7.8409844;162.5725;12.237046
0;7;9.144608;189.68567;14.01759
0;7.5;10.550282;218.92885;15.909647
0;8;12.058339;250.30926;17.912375
1;4;3.3865519;81.88874;6.95673636933959
1;4.5;4.3283864;104.62045;8.68956575266849
1;5;5.3892367;130.21328;10.6074766899784
1;5.5;6.5688642;158.66226;12.7084858790131
1;6;7.8673056;189.96847;14.990982667489
1;6.5;9.2848537;224.13841;17.4537351228404
1;7;10.821965;261.18203;20.0958365865223
1;7.5;12.479078;301.10943;22.9165399921415
1;8;14.256233;343.92126;25.9149413468458
2;4;3.9358141;105.20827;9.83739771902269
2;4.5;5.018717;134.00157;12.3532443373112
2;5;6.2378802;166.39324;15.1509442611316
2;5.5;7.5907328;202.30814;18.2264133349228
2;6;9.0782574;241.77677;21.5788986439584
2;6.5;10.700694;284.80349;25.207469954266
2;7;12.458666;331.40071;29.1118234685652
2;7.5;14.352405;381.57199;33.2912024105379
2;8;16.381875;435.31542;37.7446636563902
3;4;4.4380629;127.33553;13.6085127793812
3;4.5;5.6548893;162.02766;17.1479140258683
3;5;7.023211;201.00348;21.0930608166464
3;5.5;8.5393592;244.1566;25.4372435034141
3;6;10.204356;291.526;30.1796445208684
3;6.5;12.018113;343.10257;35.3193232971634
3;7;13.981975;398.9185;40.8573380069216
3;7.5;16.099791;459.07465;46.7989471915456
3;8;18.360439;523.26073;53.1259873491659
4;4;4.9560438;149.66778;18.3421436189136
4;4.5;6.3073261;190.23058;23.152831825102
4;5;7.8231025;235.68982;28.5177792439557
4;5.5;9.5015704;285.99673;34.4310635001062
4;6;11.350866;341.3752;40.9093105755913
4;6.5;13.359374;401.49463;47.9266119761976
4;7;15.536419;466.61598;55.5018379802925
4;7.5;17.882209;536.74355;63.6342074739809
4;8;20.396774;611.87008;72.3231879910319
